iter	Logloss
1513	0.09461323137
1514	0.09455796725
1515	0.09448058333
1516	0.09442875157
1517	0.09436726396
1518	0.09432503295
1519	0.09423457477
1520	0.09419938876
1521	0.09415854798
1522	0.09410802828
1523	0.09404093359
1524	0.09397586731
1525	0.09390146308
1526	0.09383437514
1527	0.09374193884
1528	0.09370465758
1529	0.09367398192
1530	0.09361815235
1531	0.09350801037
1532	0.09345069367
1533	0.09336194165
1534	0.09332570768
1535	0.09323420307
1536	0.09313791484
1537	0.09307382945
1538	0.09302430523
1539	0.09295617413
1540	0.09292284473
1541	0.09284158123
1542	0.09277270483
1543	0.09272345735
1544	0.09269139473
1545	0.09260972188
1546	0.09257915553
1547	0.09250752871
1548	0.09246165328
1549	0.09238998901
1550	0.09232971135
1551	0.09225754477
1552	0.09218178862
1553	0.09212277012
1554	0.09207525144
1555	0.09199329446
1556	0.09191926407
1557	0.09180111406
1558	0.09174556667
1559	0.09170909581
1560	0.0916813367
1561	0.09161855554
1562	0.09154640137
1563	0.09148357208
1564	0.09141779338
1565	0.09132681699
1566	0.09118617942
1567	0.09110843515
1568	0.09097681133
1569	0.09092473548
1570	0.09086755073
1571	0.09079393099
1572	0.09076365641
1573	0.09069949633
1574	0.09063756477
1575	0.09060662457
1576	0.09053827029
1577	0.09045906306
1578	0.09041867953
1579	0.09036526288
1580	0.09030519033
1581	0.09018109618
1582	0.09013226217
1583	0.09007393606
1584	0.09000184503
1585	0.08992096474
1586	0.08984413778
1587	0.08977894478
1588	0.08972148351
1589	0.08963486158
1590	0.08960518837
1591	0.0895673558
1592	0.08951413947
1593	0.08943336631
1594	0.08936426193
1595	0.08932639301
1596	0.08928126222
1597	0.08924736084
1598	0.08917551476
1599	0.08912812499
1600	0.08905363039
1601	0.08898248346
1602	0.08891239036
1603	0.08884368313
1604	0.0887454734
1605	0.08867819451
1606	0.0886063935
1607	0.08858237092
1608	0.08853946864
1609	0.08841872128
1610	0.08834929858
1611	0.08828624286
1612	0.08817505118
1613	0.08809854102
1614	0.08803721955
1615	0.0880055826
1616	0.08797499469
1617	0.0879107754
1618	0.08783999535
1619	0.08777095651
1620	0.08770549874
1621	0.08762333295
1622	0.08755912737
1623	0.08747056108
1624	0.08739068432
1625	0.08735083619
1626	0.08731045897
1627	0.08723530225
1628	0.08717878398
1629	0.08714078398
1630	0.08709440406
1631	0.08706137666
1632	0.08701614201
1633	0.08694220068
1634	0.08682762564
1635	0.08677137889
1636	0.08672436536
1637	0.08667704243
1638	0.08664469196
1639	0.08659778969
1640	0.08648596071
1641	0.08642720175
1642	0.08635083617
1643	0.08621845724
1644	0.08616012155
1645	0.0861070622
1646	0.08603898706
1647	0.08595429272
1648	0.08586532449
1649	0.08576900513
1650	0.08569519988
1651	0.0855907917
1652	0.08556341123
1653	0.08549959191
1654	0.0854317369
1655	0.08537936124
1656	0.08534870496
1657	0.08525796699
1658	0.08518813908
1659	0.08511802486
1660	0.08509023418
1661	0.08500554485
1662	0.08489876621
1663	0.08477635166
1664	0.08470253901
1665	0.08465906474
1666	0.0846051939
1667	0.08456023817
1668	0.08450414797
1669	0.08445808964
1670	0.08439834826
1671	0.08435114682
1672	0.08432150388
1673	0.08427928267
1674	0.08420448652
1675	0.08412250536
1676	0.08408101204
1677	0.08405480058
1678	0.08401945889
1679	0.08396348801
1680	0.08390377602
1681	0.0838539633
1682	0.08383523253
1683	0.08380763411
1684	0.08376764141
1685	0.08371948085
1686	0.0836201548
1687	0.08358242218
1688	0.08354939674
1689	0.08352003293
1690	0.08345974569
1691	0.08335621847
1692	0.08329140476
1693	0.08324975205
1694	0.08321387822
1695	0.08315596319
1696	0.08311834401
1697	0.08307416167
1698	0.08300235674
1699	0.08296409176
1700	0.08286472652
1701	0.08278753899
1702	0.08272789602
1703	0.08266096115
1704	0.08259262625
1705	0.08256761647
1706	0.08252671407
1707	0.08249109651
1708	0.0824729619
1709	0.08242912967
1710	0.08234326023
1711	0.08230235043
1712	0.08225020252
1713	0.08219103204
1714	0.08215760945
1715	0.08211536168
1716	0.08208124082
1717	0.08203069935
1718	0.0819806456
1719	0.0818671294
1720	0.08181882405
1721	0.08177870942
1722	0.0816828658
1723	0.08161672109
1724	0.08157427082
1725	0.08152339709
1726	0.08146621778
1727	0.08143676166
1728	0.08136581896
1729	0.08132414012
1730	0.08127188791
1731	0.08122183787
1732	0.0811726925
1733	0.08112015267
1734	0.08105338371
1735	0.08100710939
1736	0.08094466222
1737	0.08086925184
1738	0.08083572322
1739	0.080773209
1740	0.08072655277
1741	0.08069191262
1742	0.08066026566
1743	0.08059198758
1744	0.08052870563
1745	0.08042531514
1746	0.0803696358
1747	0.08032747034
1748	0.08027048438
1749	0.08020666636
1750	0.08012245823
1751	0.08007464474
1752	0.08004014002
1753	0.07995458542
1754	0.07990827691
1755	0.07983964524
1756	0.07982061269
1757	0.07978042315
1758	0.07973957258
1759	0.07968114282
1760	0.0796310845
1761	0.07960231184
1762	0.07951052984
1763	0.07943438308
1764	0.07937104452
1765	0.07929717134
1766	0.07927445081
1767	0.07923159686
1768	0.07917787669
1769	0.07914981929
1770	0.07909169154
1771	0.07903718905
1772	0.07901936623
1773	0.07899645453
1774	0.07896964147
1775	0.07889862692
1776	0.07885630991
1777	0.0788011614
1778	0.07874889439
1779	0.07867606002
1780	0.07863266936
1781	0.07856903098
1782	0.07852054557
1783	0.07841258223
1784	0.07836666543
1785	0.07832190305
1786	0.07826127222
1787	0.07821056331
1788	0.07815017047
1789	0.07813527312
1790	0.07804429956
1791	0.07797243671
1792	0.0779354409
1793	0.07790609037
1794	0.07787422981
1795	0.07781830422
1796	0.07777844804
1797	0.07773844031
1798	0.07767346461
1799	0.07761536167
1800	0.07751278725
1801	0.0774626414
1802	0.07740845397
1803	0.07735247046
1804	0.07731847894
1805	0.07727782128
1806	0.07718767989
1807	0.07703916471
1808	0.076969565
1809	0.07691839384
1810	0.07686792813
1811	0.07679880242
1812	0.07671782067
1813	0.07667258951
1814	0.07661095188
1815	0.07656170723
1816	0.07652092198
1817	0.07642350785
1818	0.07635958489
1819	0.07632648019
1820	0.07628358793
1821	0.07623501303
1822	0.07620977659
1823	0.07615051487
1824	0.07610743122
1825	0.07604851744
1826	0.07597594653
1827	0.07590680863
1828	0.0758421985
1829	0.0757989019
1830	0.07576811368
1831	0.0757235048
1832	0.07568554944
1833	0.07558893809
1834	0.07554416591
1835	0.07548393115
1836	0.07540407115
1837	0.07534399947
1838	0.07529374976
1839	0.07524627224
1840	0.07517925376
1841	0.07513821811
1842	0.07505723962
1843	0.07503347223
1844	0.07498365363
1845	0.07490782977
1846	0.07487333376
1847	0.07481472721
1848	0.07476397606
1849	0.074707205
1850	0.07466252536
1851	0.07461987108
1852	0.07456500541
1853	0.07449743454
1854	0.07443480818
1855	0.07440402388
1856	0.07436320662
1857	0.0743359102
1858	0.07429346298
1859	0.07424503113
1860	0.07420447863
1861	0.07415647202
1862	0.07410542148
1863	0.07405840686
1864	0.07399682258
1865	0.07392241378
1866	0.07382491952
1867	0.07376923583
1868	0.0737163376
1869	0.07367535966
1870	0.07361535743
1871	0.07355397782
1872	0.07349563298
1873	0.07344739165
1874	0.07340299593
1875	0.07336416636
1876	0.07333802916
1877	0.07331438065
1878	0.07325988317
1879	0.07319986918
1880	0.07313080465
1881	0.07309511415
1882	0.07303832154
1883	0.07298140156
1884	0.07294506134
1885	0.07289638258
1886	0.07285814459
1887	0.072839276
1888	0.07281167431
1889	0.07276152432
1890	0.07271766902
1891	0.07268425232
1892	0.07262380112
1893	0.07256299894
1894	0.07253254734
1895	0.07248714373
1896	0.07245885575
1897	0.07242397718
1898	0.07239936193
1899	0.07235323806
1900	0.07224242633
1901	0.07220671101
1902	0.07214312728
1903	0.07204185947
1904	0.07195677409
1905	0.07190690324
1906	0.07183011395
1907	0.07179426167
1908	0.07175739998
1909	0.07172229954
1910	0.07165291952
1911	0.07158851907
1912	0.07152546073
1913	0.07149010401
1914	0.07145387549
1915	0.0714165644
1916	0.07131505709
1917	0.07126387548
1918	0.07120420073
1919	0.07116497532
1920	0.07107869153
1921	0.07102968617
1922	0.0709997569
1923	0.07094586385
1924	0.07091041047
1925	0.07082108493
1926	0.07073157607
1927	0.07067972296
1928	0.07065432562
1929	0.07059490409
1930	0.07055967235
1931	0.07050745738
1932	0.07045063929
1933	0.0704067252
1934	0.07036172375
1935	0.07033862872
1936	0.07027596883
1937	0.07024088537
1938	0.07017577925
1939	0.07013441221
1940	0.0700746987
1941	0.07002622918
1942	0.06995873843
1943	0.06989552267
1944	0.06981399941
1945	0.06969816674
1946	0.06963587787
1947	0.06957232658
1948	0.06951140813
1949	0.06946911551
1950	0.06943902904
1951	0.06942567477
1952	0.06935726497
1953	0.06930521656
1954	0.0692590167
1955	0.06920625674
1956	0.06914778975
1957	0.06908402682
1958	0.06905818639
1959	0.06900063693
1960	0.06898356094
1961	0.06895340436
1962	0.06891346718
1963	0.06885741378
1964	0.06883123498
1965	0.06880783316
1966	0.06877740529
1967	0.06874184304
1968	0.06870699299
1969	0.06866975702
1970	0.06862446511
1971	0.06860147481
1972	0.06850933593
1973	0.06842576837
1974	0.06839891329
1975	0.06838076539
1976	0.06834240199
1977	0.06830487164
1978	0.06828702639
1979	0.06825589328
1980	0.06823205556
1981	0.06818539628
1982	0.06813917944
1983	0.06806419059
1984	0.06800418205
1985	0.06797053629
1986	0.06792386547
1987	0.06783962838
1988	0.06776066001
1989	0.06766363235
1990	0.06760829638
1991	0.06755991156
1992	0.06751070088
1993	0.06744938202
1994	0.06740692696
1995	0.06736361491
1996	0.06733019951
1997	0.06727949016
1998	0.06721950426
1999	0.06718823311
2000	0.06716820181
2001	0.06714486227
2002	0.06710030869
2003	0.06705877117
2004	0.06698282494
2005	0.06688753241
2006	0.06686340859
2007	0.06682780061
2008	0.06672078224
2009	0.0666922861
2010	0.0666416325
2011	0.06661752065
2012	0.06658297478
2013	0.06656428124
2014	0.06653374058
2015	0.06648031958
2016	0.06644822756
2017	0.06640629638
2018	0.06635337616
2019	0.06628595269
2020	0.06620335906
2021	0.06616988596
2022	0.06613546006
2023	0.06608529265
2024	0.06606611835
2025	0.06603724815
2026	0.06599598018
2027	0.06596639363
2028	0.06590057421
2029	0.06580680669
2030	0.06574569489
2031	0.06571857526
2032	0.06569590765
2033	0.06564862238
2034	0.0656243407
2035	0.06561014685
2036	0.06557321614
2037	0.06552951347
2038	0.06548440859
2039	0.065434568
2040	0.06539608463
2041	0.0653107752
2042	0.06526747969
2043	0.0651865221
2044	0.06516673989
2045	0.06515038786
2046	0.06510452201
2047	0.06506287997
2048	0.06499697367
2049	0.06495934164
2050	0.06491487516
2051	0.06488042509
2052	0.06485924394
2053	0.06481389847
2054	0.06476277891
2055	0.06472242085
2056	0.06467847171
2057	0.06463367928
2058	0.06458955508
2059	0.06455539655
2060	0.0645040621
2061	0.06446912191
2062	0.06444212204
2063	0.06441942698
2064	0.06436992105
2065	0.0643235052
2066	0.06428743846
2067	0.06425671904
2068	0.06422582217
2069	0.06416687312
2070	0.06413278863
2071	0.06408540843
2072	0.06404817333
2073	0.06399422062
2074	0.06394203569
2075	0.06389174396
2076	0.06384837921
2077	0.06382556158
2078	0.06377896
2079	0.06367281822
2080	0.06365538754
2081	0.06360258925
2082	0.06354787905
2083	0.06352035444
2084	0.06348213605
2085	0.0634348743
2086	0.06334802484
2087	0.06331623853
2088	0.06327167668
2089	0.06323795101
2090	0.06320357758
2091	0.0631700359
2092	0.0631497775
2093	0.06310325104
2094	0.06308022765
2095	0.06306628506
2096	0.06301387739
2097	0.06297272525
2098	0.06294116887
2099	0.06289579683
2100	0.06282869822
2101	0.06278672066
2102	0.06272125788
2103	0.06266768207
2104	0.06262090653
2105	0.06257490437
2106	0.06248166202
2107	0.06243161088
2108	0.06240176763
2109	0.06233035157
2110	0.06230351762
2111	0.0622728191
2112	0.06222285441
2113	0.06219469793
2114	0.06217067688
2115	0.06213985339
2116	0.06209436421
2117	0.06207654008
2118	0.06201269638
2119	0.06197990087
2120	0.06193410468
2121	0.06187026141
2122	0.06184914341
2123	0.06179428057
2124	0.06172833094
2125	0.06163161705
2126	0.06159244955
2127	0.06155018959
2128	0.06151703025
2129	0.06147185395
2130	0.06143222661
2131	0.06139972243
2132	0.06137433967
2133	0.06134529223
2134	0.06131227071
2135	0.06127286937
2136	0.06124478453
2137	0.06120935662
2138	0.06116511071
2139	0.06112396837
2140	0.06110143291
2141	0.06106414904
2142	0.06101101218
2143	0.06095758965
2144	0.06091814019
2145	0.06085295938
2146	0.06078870198
2147	0.06075943747
2148	0.06070357153
2149	0.06068241019
2150	0.06064150257
2151	0.06061466208
2152	0.06057566943
2153	0.06054608354
2154	0.06051273847
2155	0.06045996217
2156	0.06042224305
2157	0.06039759296
2158	0.06037076031
2159	0.06032495738
2160	0.06026461201
2161	0.06024970333
2162	0.06019889906
2163	0.06015255506
2164	0.06009520722
2165	0.06006449347
2166	0.06004261687
2167	0.06000279117
2168	0.05997278527
2169	0.0599183211
2170	0.05983718998
2171	0.05980877702
2172	0.05976976303
2173	0.0597324822
2174	0.05969889741
2175	0.05965522871
2176	0.05960336755
2177	0.05955083011
2178	0.05951091862
2179	0.05947903672
2180	0.0594530147
2181	0.05941503102
2182	0.05938348574
2183	0.05935431964
2184	0.05930573037
2185	0.0592397729
2186	0.05921965277
2187	0.05918641417
2188	0.05911071028
2189	0.05907190031
2190	0.05902510168
2191	0.05899109993
2192	0.05896187569
2193	0.05893324565
2194	0.05890715917
2195	0.05887988278
2196	0.0588238383
2197	0.0587965225
2198	0.0587689992
2199	0.05872299508
2200	0.05866214565
2201	0.05861535442
2202	0.05858263229
2203	0.05851029152
2204	0.0584885545
2205	0.05845076591
2206	0.05841543555
2207	0.05837515957
2208	0.05834257113
2209	0.05832468538
2210	0.05825708141
2211	0.05819126134
2212	0.05815719818
2213	0.05813547269
2214	0.05809598121
2215	0.05806772437
2216	0.0580364162
2217	0.05802386732
2218	0.05798634416
2219	0.05794212306
2220	0.05790117451
2221	0.0578386703
2222	0.05780126493
2223	0.05778322503
2224	0.05774352474
2225	0.05770088875
2226	0.05768509151
2227	0.0576326109
2228	0.05759421026
2229	0.05752911677
2230	0.05748803888
2231	0.05744189345
2232	0.05740768899
2233	0.05736012393
2234	0.05731512161
2235	0.05729060478
2236	0.0572472679
2237	0.05719787236
2238	0.05715799266
2239	0.05712604523
2240	0.05708658859
2241	0.05705698135
2242	0.05701949085
2243	0.05699009743
2244	0.0569309755
2245	0.05689458891
2246	0.05686842274
2247	0.05682613991
2248	0.05678967145
2249	0.05669234093
2250	0.05666134782
2251	0.05662878812
2252	0.05660981413
2253	0.05657184962
2254	0.05653437567
2255	0.05649777939
2256	0.05643385382
2257	0.05640353852
2258	0.05634664575
2259	0.05632267739
2260	0.05628579523
2261	0.05621818299
2262	0.05617722485
2263	0.05615275004
2264	0.05610907306
2265	0.0560735942
2266	0.05604610247
2267	0.05602162984
2268	0.05598700689
2269	0.05596188454
2270	0.05593146929
2271	0.05589636994
2272	0.05586936507
2273	0.05583191201
2274	0.05579389633
2275	0.05576326118
2276	0.05573445586
2277	0.05570559698
2278	0.05565849505
2279	0.05562417191
2280	0.05558195463
2281	0.05555015285
2282	0.05551371727
2283	0.05549189293
2284	0.05544947315
2285	0.05539803178
2286	0.05537530625
2287	0.05534688632
2288	0.05531115184
2289	0.05528135779
2290	0.05522604163
2291	0.0551908578
2292	0.05515764489
2293	0.05507406274
2294	0.05503932679
2295	0.05496182703
2296	0.05493345696
2297	0.05488954875
2298	0.05486276226
2299	0.05483942163
2300	0.05480507193
2301	0.05476067251
2302	0.05472749031
2303	0.05464241646
2304	0.05461710359
2305	0.05459279927
2306	0.05457311417
2307	0.05454317424
2308	0.05452085238
2309	0.05446778258
2310	0.05443305817
2311	0.05440536286
2312	0.05434980262
2313	0.05431788436
2314	0.05429245413
2315	0.05426053478
2316	0.05422920658
2317	0.05417445261
2318	0.05412926587
2319	0.05409052318
2320	0.05407699907
2321	0.05400680625
2322	0.05396279135
2323	0.05393041541
2324	0.05391560058
2325	0.05388836033
2326	0.0538768605
2327	0.05383438825
2328	0.05381476999
2329	0.05376573785
2330	0.05373967597
2331	0.05369601163
2332	0.05363387191
2333	0.05360183542
2334	0.0535660158
2335	0.05352537882
2336	0.05350960509
2337	0.05347994452
2338	0.05345845222
2339	0.0534162848
2340	0.05339011188
2341	0.05333237648
2342	0.05330272701
2343	0.05326254313
2344	0.05324054548
2345	0.0531968942
2346	0.05312614746
2347	0.053103057
2348	0.05307011038
2349	0.05303785028
2350	0.05301886062
2351	0.05297703112
2352	0.05294048427
2353	0.05290724132
2354	0.05286107782
2355	0.05282092617
2356	0.05279016778
